#### EXPORT DONNEES METEO POUR "RIGA" (LAT/LON: 56.9496487/24.1051864)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-09-19,23,22,19,15,23,17,0,62,10,1016,6.625,25,14,22,113,113,113,0,1,11.6,météo favorable
2018-09-20,22,21,19,15,22,18,0,65,10,1016,22.75,25,14,21,113,113,113,0,1,11.6,météo favorable
2018-09-21,24,23,24,16,24,21,0,61,9.875,1015,26,25,15,23,113,200,119,0,1,10.2,météo correcte
2018-09-22,18,15,29,13,16,13,0.2,58,9,1007,49,18,11,13,119,119,113,0,1,10.2,météo correcte
2018-09-23,14,10,28,12,14,11,1,66,9.875,1006,30.875,14,7,12,116,116,113,0,1,10.2,météo correcte
2018-09-24,12,10,29,10,12,10,0.9,63,10,1012,36.375,12,7,9,116,116,116,0,1,11.6,météo défavorable
2018-09-25,11,9,33,10,11,10,1.4,60,9.875,1027,25.5,11,4,8,119,113,113,0,1,11.6,météo défavorable
2018-09-26,14,11,48,10,11,13,6.7,82,9.625,1026,72.625,14,11,7,119,122,122,0,1,6,météo défavorable
2018-09-27,15,14,24,12,14,12,0.2,59,9,1013,36.375,15,12,12,113,113,122,0,1,10.2,météo correcte
2018-09-28,15,10,19,11,11,9,1.2,71,9.875,1015,72.5,15,12,8,116,116,119,0,1,8.8,météo défavorable
2018-09-29,11,8,15,9,11,9,0.4,53,9.875,1022,36.75,11,5,9,116,113,116,0,1,11.6,météo défavorable
2018-09-30,12,11,28,11,11,10,0.9,79,9,1017,80.875,12,8,8,122,122,116,0,1,7.3,météo défavorable
2018-10-01,14,13,12,8,14,10,0,64,10,1012,20.25,14,6,12,113,113,113,0,1,8.7,météo correcte
2018-10-02,13,12,19,9,13,10,0.6,66,8.875,1007,65.875,13,7,9,119,113,122,0,1,8.7,météo défavorable
2018-10-03,10,9,17,8,10,8,3.6,81,9.5,1003,87.5,10,6,7,122,122,122,0,1,5.7,météo défavorable
2018-10-04,8,7,23,8,8,8,0.4,64,10,1020,60.25,9,3,5,119,113,119,0,1,7.2,météo très défavorable
2018-10-05,13,12,22,10,12,12,1.1,88,7,1019,95,13,11,10,122,122,119,0,1,4.2,météo défavorable
2018-10-06,15,14,18,11,15,12,0,70,10,1015,37,15,11,13,116,113,113,0,1,8.7,météo correcte
2018-10-07,11,8,32,9,11,8,5.1,88,9.625,1017,55.875,12,9,4,116,122,116,0,1,5.7,météo défavorable
2018-10-08,11,10,19,7,11,10,0,72,10,1023,57.5,11,6,8,116,116,122,0,1,7.2,météo défavorable
2018-10-09,14,13,22,9,14,11,1.9,65,9.875,1021,37.75,14,6,11,113,113,116,0,1,8.7,météo correcte
2018-10-10,14,11,12,11,14,12,0,81,10,1028,47.375,14,10,13,113,116,119,0,1,8.7,météo correcte
2018-10-11,14,10,11,11,14,12,0,83,9,1031,37.125,14,11,13,122,113,113,0,1,8.7,météo correcte
2018-10-12,16,15,18,10,16,12,0,77,10,1031,17.5,16,11,14,116,113,113,0,1,8.7,météo correcte
2018-10-13,16,15,12,10,16,13,0,78,10,1029,5.75,16,11,15,113,113,113,0,1,8.7,météo correcte
2018-10-14,17,15,16,11,17,13,0,73,10,1028,0.875,17,10,15,113,113,113,0,1,8.7,météo correcte
2018-10-15,16,14,19,10,16,13,0,65,10,1024,2.25,16,8,13,113,113,113,0,1,8.7,météo correcte
2018-10-16,16,15,12,10,16,12,0,71,10,1022,25.375,16,9,14,113,113,113,0,1,8.7,météo correcte
2018-10-17,15,13,12,9,15,12,0,72,10,1023,1.75,15,9,13,113,113,113,0,1,8.7,météo correcte
2018-10-18,15,14,10,10,15,12,0,69,10,1022,35.875,15,10,14,116,116,116,0,1,7.1,météo correcte
2018-10-19,12,10,10,9,12,9,0,71,10,1023,21.125,12,9,9,113,113,113,0,1,8.7,météo défavorable
2018-10-20,10,9,8,6,10,8,0,72,10,1024,49.625,10,5,9,122,122,113,0,1,5.4,météo défavorable
2018-10-21,10,6,14,6,10,9,0,72,10,1026,10.75,10,6,8,113,113,113,0,1,8.7,météo défavorable
2018-10-22,12,10,21,10,11,9,1.4,88,9.875,1021,63.875,12,9,8,122,122,113,0,1,5.4,météo défavorable
2018-10-23,8,7,39,7,7,8,3.2,86,9.125,1011,88.75,8,6,2,122,122,200,0,1,3.7,météo très défavorable
2018-10-24,8,7,35,7,8,7,2.8,72,8.875,1001,85.625,8,5,3,122,122,116,0,1,3.5,météo très défavorable
2018-10-25,6,5,10,5,6,5,0.4,71,10,1001,75.625,6,2,4,122,122,116,0,1,3.5,météo très défavorable
2018-10-26,7,5,18,5,7,5,0.1,70,10,1004,50.875,7,2,4,116,116,119,0,1,8.7,météo très défavorable
2018-10-27,9,8,19,6,9,7,6.5,80,9.5,1001,87.125,9,6,5,122,200,119,0,1,5.2,météo défavorable
2018-10-28,5,3,19,5,5,4,0.4,73,10,1027,71,6,3,1,122,122,113,0,1,5.2,météo très défavorable
2018-10-29,4,3,31,2,3,3,0,74,10,1027,53.5,4,0,-3,116,113,122,0,1,7,météo très défavorable
2018-10-30,10,6,36,4,6,9,0.3,86,9,1023,98.625,10,8,1,122,122,122,0,1,3.4,météo défavorable
2018-10-31,13,11,19,11,13,9,0,73,10,1026,48.875,14,10,9,122,113,113,0,1,6.9,météo correcte
2018-11-01,10,9,19,7,10,10,0,92,10,1028,53.375,10,9,7,116,116,122,0,1,6.9,météo défavorable
2018-11-02,12,11,19,11,12,10,0.1,88,10,1024,81.875,12,10,10,122,122,116,0,1,3.4,météo défavorable
2018-11-03,11,9,14,9,11,8,0,77,10,1027,51.5,11,8,7,122,113,116,0,1,8.7,météo défavorable
2018-11-04,8,7,10,5,8,6,0,81,10,1030,14.75,9,5,5,113,113,113,0,1,8.7,météo très défavorable
2018-11-05,8,7,18,4,7,7,0.1,86,10,1029,42.375,8,6,4,113,116,122,0,1,8.7,météo très défavorable
2018-11-06,9,8,19,7,9,8,0,92,10,1022,55.125,9,7,5,119,116,116,0,1,8.7,météo défavorable
2018-11-07,9,8,13,6,9,7,0,87,10,1021,10.125,9,6,6,113,113,113,0,1,8.7,météo défavorable
2018-11-08,7,6,9,4,7,6,0,86,10,1022,27,7,5,4,116,113,116,0,1,8.7,météo très défavorable
2018-11-09,6,5,10,4,6,5,0,79,10,1022,31.25,6,4,3,116,113,113,0,1,8.7,météo très défavorable
2018-11-10,7,6,17,4,7,6,0.2,88,10,1021,95.5,7,5,3,122,122,122,0,1,3.3,météo très défavorable
2018-11-11,6,5,31,4,6,5,0,80,10,1024,55.125,6,3,-0,116,116,119,0,1,6.9,météo très défavorable
2018-11-12,5,4,30,4,5,5,2.7,82,9.75,1025,98.125,5,3,-0,122,122,122,0,1,3.2,météo très défavorable
2018-11-13,7,6,23,6,7,7,8.9,92,9.375,1021,100,7,7,3,122,122,122,0,1,3.1,météo très défavorable
2018-11-14,8,6,8,6,8,7,0.1,93,8,1026,76.5,8,7,6,143,122,119,0,1,3,météo très défavorable
2018-11-15,8,7,8,7,8,7,0.1,86,10,1037,83,8,6,6,119,119,122,0,1,4.9,météo très défavorable
2018-11-16,6,4,15,4,6,3,0,83,10,1044,32.125,6,3,1,116,113,113,0,1,8,météo très défavorable
2018-11-17,6,4,18,1,4,6,0.1,86,10,1044,66,6,4,1,116,119,122,0,1,3,météo très défavorable
2018-11-18,7,6,29,6,7,4,0,70,10,1032,77.875,7,4,1,122,122,116,0,1,4.9,météo très défavorable
2018-11-19,4,3,18,2,3,2,0,78,10,1036,61.5,4,0,-1,116,122,116,0,1,6.8,météo très défavorable
2018-11-20,1,0,3,0,1,0,0,75,10,1036,44.375,1,0,1,119,116,113,0,1,7.9,météo très défavorable
2018-11-21,1,1,10,0,1,1,0,75,10,1032,68.625,1,0,-2,122,119,119,0,1,2.9,météo très défavorable
2018-11-22,3,3,17,1,3,3,0,81,10,1031,86.75,3,0,-2,122,122,122,0,1,2.9,météo très défavorable
2018-11-23,3,2,18,2,2,-0,0.1,81,10,1027,79,3,0,-3,122,122,116,0,1,2.8,météo très défavorable
2018-11-24,1,0,13,-1,0,1,0.3,84,9.375,1021,81.875,1,0,-4,122,122,122,0.2,1,2.8,météo très défavorable
2018-11-25,2,1,9,0,1,1,0.2,82,9.375,1016,65.125,2,1,-1,122,119,116,0.1,1,4.7,météo très défavorable
2018-11-26,4,3,21,1,4,3,0.5,78,9.25,1015,66.625,4,0,-1,116,116,122,0.4,1,6.7,météo très défavorable
2018-11-27,3,1,10,1,1,1,0.9,64,9.25,1024,62,3,0,-2,116,116,122,0.8,1,6.7,météo très défavorable
2018-11-28,-0,-3,10,-2,-2,-4,0,69,10,1038,15.375,0,0,-7,113,113,113,0,1,7.2,météo très défavorable
2018-11-29,-4,-5,35,-5,-4,-4,0,66,10,1038,35,0,0,-12,116,122,116,0,1,6.7,météo très défavorable
2018-11-30,-1,-3,43,-3,-1,-2,0,40,10,1030,28.75,0,0,-8,116,113,113,0,1,7.2,météo très défavorable
2018-12-01,-3,-4,21,-6,-3,-4,0,80,10,1028,39.75,0,0,-10,113,116,122,0,1,6.7,météo très défavorable
2018-12-02,-2,-4,19,-6,-4,-3,0,76,10,1015,44.75,0,0,-10,116,119,122,0,1,4.7,météo très défavorable
2018-12-03,2,0,26,-1,0,1,0,90,10,1007,92.625,2,1,-6,122,122,122,0,1,2.7,météo très défavorable
2018-12-04,5,3,23,4,5,4,0.4,96,9,1005,82,5,4,0,122,122,116,0,1,2.6,météo très défavorable
2018-12-05,4,3,23,3,3,2,0.1,72,10,1021,60.625,4,1,-2,122,119,116,0.1,1,2.6,météo très défavorable
2018-12-06,3,2,17,1,3,0,0.1,92,10,1021,51.875,3,1,-3,116,119,119,0,1,4.7,météo très défavorable
2018-12-07,1,-1,30,-1,-1,1,0.1,88,10,1016,89.375,2,0,-7,122,122,122,0,1,2.6,météo très défavorable
2018-12-08,5,3,28,2,3,3,0,93,10,999,81.5,5,3,-2,122,122,116,0,1,2.6,météo très défavorable
2018-12-09,3,2,28,3,3,3,0,90,10,994,96.875,3,1,-3,122,122,122,0,1,2.6,météo très défavorable
2018-12-10,3,2,11,2,3,2,0,94,8,1002,100,3,2,1,143,122,122,0,1,2.6,météo très défavorable
2018-12-11,3,1,5,1,1,3,0,85,10,1019,71.875,3,1,1,116,119,122,0,1,4.6,météo très défavorable
2018-12-12,2,1,21,2,1,1,0,80,10,1028,94.25,2,0,-5,122,119,122,0,1,2.6,météo très défavorable
2018-12-13,1,-1,20,-1,1,1,0,73,10,1029,87.75,1,0,-4,122,122,122,0,1,2.6,météo très défavorable
2018-12-14,0,0,13,-0,0,-1,0,81,10,1034,99,0,0,-4,122,122,122,0,1,2.6,météo très défavorable
2018-12-15,-1,-1,10,-1,-1,-1,0.1,81,10,1036,95.875,0,0,-4,122,122,122,0,1,2.6,météo très défavorable
2018-12-16,-0,-1,28,-2,-1,0,0.4,81,7.5,1034,96.625,0,0,-6,122,122,122,0,1,2.6,météo très défavorable
2018-12-17,-1,-2,16,-1,-1,-2,0,88,10,1027,100,0,0,-6,122,122,122,0,1,2.6,météo très défavorable
2018-12-18,-2,-3,13,-3,-3,-4,0,91,10,1031,70.25,0,0,-8,119,116,119,0,1,6.7,météo très défavorable
2018-12-19,-2,-3,18,-3,-2,-2,0,90,10,1031,83.125,0,0,-8,122,119,122,0,1,4.6,météo très défavorable
2018-12-20,-4,-5,20,-4,-5,-4,0.2,77,10,1028,96.5,0,0,-11,122,122,122,0.1,1,2.6,météo très défavorable
2018-12-21,-3,-5,15,-4,-3,-4,0.2,84,9,1020,100,0,0,-9,122,122,122,0.2,1,2.4,météo très défavorable
2018-12-22,-0,-1,14,-3,-1,-0,0,90,10,1008,100,0,0,-5,122,122,122,0,1,2.4,météo très défavorable
2018-12-23,-1,-2,18,-1,-1,-1,0.4,79,9,1010,98.375,0,0,-6,122,122,122,0.3,1,1.6,météo très défavorable
2018-12-24,-1,-1,18,-1,-1,-1,0.8,85,8.625,1018,100,0,0,-6,122,122,122,0.7,1,1.6,météo très défavorable
2018-12-25,2,-1,21,-2,-1,2,0.4,92,9,1018,99,2,1,-7,122,122,122,0.2,1,1.6,météo très défavorable
2018-12-26,4,3,29,3,4,3,0.1,82,10,1014,57.375,4,2,-2,116,119,116,0,1,3.7,météo très défavorable
2018-12-27,2,1,12,1,2,2,0.3,97,4.5,1014,86.875,2,2,-1,119,143,248,0,1,1.6,météo très défavorable
2018-12-28,3,2,10,2,2,3,0,92,7,1017,91,3,2,-1,122,119,143,0,1,1.6,météo très défavorable
2018-12-29,3,2,13,3,2,2,0.1,92,10,1018,97.625,3,2,-1,122,122,122,0,1,1.6,météo très défavorable
2018-12-30,2,2,8,2,2,2,0,93,6,1018,97.75,2,2,-0,143,122,122,0,1,1.6,météo très défavorable
2018-12-31,2,0,9,1,1,0,0.1,90,9,1025,92.75,2,0,-3,122,122,122,0,1,1.6,météo très défavorable
