#### EXPORT DONNEES METEO POUR "ATHèNES" (LAT/LON: 37.983917/23.7293599)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-12-05,14,13,30,11,14,12,0,66,10,1018,24.625,15,7,11,113,116,113,0,1,8.7,météo correcte
2018-12-06,11,10,31,9,11,9,0,66,10,1023,53.375,11,5,7,122,119,116,0,1,5.3,météo défavorable
2018-12-07,11,10,17,7,11,8,0,60,10,1024,12.75,11,4,7,113,113,113,0,1,8.7,météo défavorable
2018-12-08,14,12,10,8,14,11,0,62,10,1019,5.875,14,7,13,113,113,113,0,1,8.7,météo correcte
2018-12-09,17,15,20,12,17,14,0,58,10,1012,15.875,17,9,15,113,113,113,0,1,8.7,météo correcte
2018-12-10,16,14,26,13,15,12,0,66,10,1010,22.25,16,9,12,116,116,113,0,1,7,météo correcte
2018-12-11,10,8,9,9,9,8,3,72,9.25,1015,67.125,10,4,7,119,122,119,0,1,3.7,météo défavorable
2018-12-12,10,9,9,7,10,8,0,54,10,1022,7.125,12,3,10,113,113,116,0,1,8.7,météo défavorable
2018-12-13,9,8,15,8,9,8,9.8,90,9.375,1021,64.25,9,7,6,122,122,119,0,1,5.3,météo défavorable
2018-12-14,14,13,6,9,14,13,0.1,88,10,1018,49.875,15,12,13,119,116,116,0,1,8.7,météo correcte
2018-12-15,17,16,27,14,17,15,0.2,70,10,1017,51.75,17,11,16,116,119,122,0,1,5.3,météo correcte
2018-12-16,16,15,7,13,16,13,0.9,71,10,1014,27.25,17,11,16,116,113,113,0,1,8.7,météo correcte
2018-12-17,13,12,7,10,13,12,0.3,67,9,1017,32.625,14,8,13,116,113,113,0,1,8.7,météo correcte
2018-12-18,12,11,21,10,12,10,2,80,9.25,1017,85.625,12,10,8,200,116,122,0,1,5.3,météo défavorable
2018-12-19,9,8,22,8,9,8,0.1,74,10,1026,78.75,9,5,6,122,122,116,0,1,5.3,météo défavorable
2018-12-20,11,10,8,7,11,9,0,69,10,1028,17.25,12,6,9,113,113,113,0,1,8.7,météo défavorable
2018-12-21,13,11,6,7,13,10,0,70,10,1029,23.375,13,8,12,113,116,113,0,1,8.7,météo correcte
2018-12-22,15,13,12,9,15,12,0,68,10,1026,6.375,16,11,14,113,113,113,0,1,8.7,météo correcte
2018-12-23,16,14,8,10,16,12,0,62,10,1024,1.875,19,10,16,113,113,113,0,1,8.7,météo correcte
2018-12-24,16,15,13,11,16,14,0,65,10,1024,5.5,17,10,14,113,113,113,0,1,8.7,météo correcte
2018-12-25,12,8,31,10,8,7,3.6,78,7.625,1022,76.25,13,9,3,122,119,122,0,1,3.6,météo défavorable
2018-12-26,7,6,27,6,7,5,0.2,61,9.875,1025,33,7,2,2,119,113,113,0,1,8.7,météo très défavorable
2018-12-27,10,9,20,5,10,7,0,56,10,1025,2.25,10,2,6,113,113,113,0,1,8.7,météo défavorable
2018-12-28,11,9,10,6,11,8,0,65,10,1025,5.75,12,4,9,113,113,113,0,1,8.7,météo défavorable
2018-12-29,14,12,15,8,14,10,0,55,10,1023,16.875,14,4,11,113,113,116,0,1,8.7,météo correcte
2018-12-30,11,10,8,9,11,9,0,65,10,1023,52.625,11,5,10,119,122,116,0,1,7,météo défavorable
2018-12-31,10,8,21,8,9,9,8.3,81,8.25,1021,87.5,10,6,6,119,122,122,0,1,3.7,météo défavorable
