#### EXPORT DONNEES METEO POUR "TALLINN" (LAT/LON: 59.4369608/24.7535746)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-12-11,3,2,22,2,2,2,1.6,89,6.375,1020,100,3,1,-3,122,122,122,1.4,1,1.5,météo très défavorable
2018-12-12,1,1,19,1,1,1,0.7,82,7.125,1030,88,1,0,-4,122,122,119,0.6,1,1.5,météo très défavorable
2018-12-13,2,2,21,2,2,0,0.5,84,8.375,1033,93.375,2,0,-3,122,122,119,0.4,1,1.5,météo très défavorable
2018-12-14,-1,-3,6,-3,-2,-3,0.1,82,10,1036,72,0,0,-5,116,119,119,0.1,1,1.5,météo très défavorable
2018-12-15,-3,-4,9,-4,-4,-5,0,85,10,1038,53.125,0,0,-8,119,116,116,0,1,5.8,météo très défavorable
2018-12-16,-1,-4,20,-6,-4,-2,0.2,86,9.375,1036,58.75,0,0,-9,116,116,122,0.2,1,3.7,météo très défavorable
2018-12-17,-1,-2,18,-2,-1,-1,1.6,88,7.375,1026,100,0,0,-7,122,122,122,1.3,1,1.5,météo très défavorable
2018-12-18,-0,-1,14,-1,-0,-1,0.4,90,8.75,1029,98.75,0,0,-5,122,122,122,0.3,1,1.5,météo très défavorable
2018-12-19,-1,-4,14,-2,-3,-4,0.4,93,8.375,1030,84.375,0,0,-9,122,116,119,0.4,1,3.7,météo très défavorable
2018-12-20,-4,-5,18,-5,-5,-6,0,88,10,1030,48.625,0,0,-11,116,113,122,0,1,5.8,météo très défavorable
2018-12-21,-6,-7,18,-7,-6,-7,0.4,87,8.75,1024,100,0,0,-12,122,332,122,0.3,1,1.5,météo très défavorable
2018-12-22,-5,-6,18,-7,-6,-5,0.2,87,9.375,1012,99.75,0,0,-13,122,122,122,0.2,1,1.5,météo très défavorable
2018-12-23,-3,-4,17,-3,-3,-4,0.7,89,8.125,1010,100,0,0,-8,122,122,122,0.6,1,1.5,météo très défavorable
2018-12-24,-2,-3,15,-2,-3,-4,0.4,89,8.375,1016,78.875,0,0,-8,122,122,116,0.4,1,1.5,météo très défavorable
2018-12-25,4,2,28,-2,2,3,2.2,91,8,1015,82.125,4,2,-3,122,122,122,0,1,1.5,météo très défavorable
2018-12-26,3,1,22,3,2,0,0.2,79,8.75,1012,36.5,3,0,-4,122,113,116,0,1,5.8,météo très défavorable
2018-12-27,2,2,11,1,2,2,0.2,96,7,1012,89,2,2,-1,119,143,143,0,1,1.5,météo très défavorable
2018-12-28,2,1,10,1,2,2,0.1,91,10,1015,59.875,2,1,-1,119,119,116,0,1,3.7,météo très défavorable
2018-12-29,3,2,20,-1,2,3,0.2,93,10,1016,68.25,3,2,-2,116,122,122,0,1,1.5,météo très défavorable
2018-12-30,2,1,8,1,2,1,0.3,86,9,1019,91.625,2,1,-1,119,122,122,0.3,1,1.5,météo très défavorable
2018-12-31,1,-1,22,0,-1,-0,1.1,89,8.75,1024,85.25,1,0,-7,122,116,122,0,1,3.7,météo très défavorable
